date,basedate,tmax
2008-08-25,76207,86
2008-08-26,76208,86
2008-08-27,76209,77
2008-08-28,76210,71
2008-08-29,76211,65
2008-08-30,76212,73
2008-08-31,76213,83
2008-09-01,76214,84
2008-09-02,76215,83
2008-09-03,76216,87
2008-09-04,76217,88
2008-09-05,76218,88
2008-09-06,76219,83
2008-09-07,76220,73
2008-09-08,76221,82
2008-09-09,76222,81
2008-09-10,76223,76
2008-09-11,76224,72
2008-09-12,76225,72
2008-09-13,76226,75
2008-09-14,76227,87
2008-09-15,76228,89
2008-09-16,76229,80
2008-09-17,76230,72
2008-09-18,76231,78
2008-09-19,76232,78
2008-09-20,76233,71
2008-09-21,76234,71
2008-09-22,76235,79
2008-09-23,76236,78
2008-09-24,76237,73
2008-09-25,76238,74
2008-09-26,76239,65
2008-09-27,76240,55
2008-09-28,76241,74
2008-09-29,76242,75
2008-09-30,76243,74
2008-11-01,76275,73
2008-11-02,76276,57
2008-11-03,76277,63
2008-11-04,76278,58
2008-11-05,76279,68
2008-11-06,76280,64
2008-11-07,76281,73
2008-11-08,76282,65
2008-11-09,76283,52
2008-11-10,76284,47
2008-11-11,76285,47
2008-11-12,76286,49
2008-11-13,76287,51
2008-11-14,76288,57
2008-11-15,76289,64
2008-11-16,76290,45
2008-11-17,76291,45
2008-11-18,76292,38
2008-11-19,76293,36
2008-11-20,76294,40
2008-11-21,76295,36
2008-11-22,76296,34
2008-11-23,76297,43
2008-11-24,76298,44
2008-11-25,76299,44
2008-11-26,76300,41
2008-11-27,76301,50
2008-11-28,76302,53
2008-11-29,76303,48
2008-11-30,76304,37
2008-12-01,76305,47
2008-12-02,76306,41
2008-12-03,76307,46
2008-12-04,76308,50
2008-12-05,76309,38
2008-12-06,76310,32
2008-12-07,76311,31
2008-12-08,76312,32
2008-12-09,76313,54
2008-12-10,76314,58
2008-12-11,76315,39
2008-12-12,76316,38
2008-12-13,76317,38
2008-12-14,76318,54
2008-12-15,76319,67
2008-12-16,76320,38
2008-12-17,76321,50
2008-12-18,76322,40
2008-12-19,76323,44
2008-12-20,76324,41
2008-12-21,76325,40
2008-12-22,76326,25
2008-12-23,76327,36
2008-12-24,76328,58
2008-12-25,76329,48
2008-12-26,76330,39
2008-12-27,76331,63
2008-12-28,76332,67
2008-12-29,76333,50
2008-12-30,76334,53
2008-12-31,76335,48
2009-01-01,76336,34
2009-01-02,76337,48
2009-01-03,76338,47
2009-01-04,76339,45
2009-01-05,76340,48
2009-01-06,76341,32
2009-01-07,76342,40
2009-01-08,76343,36
2009-01-09,76344,38
2009-01-10,76345,39
2009-01-11,76346,39
2009-01-12,76347,39
2009-01-13,76348,42
2009-01-14,76349,42
2009-01-15,76350,23
2009-01-16,76351,23
2009-01-17,76352,26
2009-01-18,76353,37
2009-01-19,76354,29
2009-01-20,76355,28
2009-01-21,76356,33
2009-01-22,76357,44
2009-01-23,76358,57
2009-01-24,76359,37
2009-01-25,76360,33
2009-01-26,76361,28
2009-01-27,76362,29
2009-01-28,76363,45
2009-01-29,76364,39
2009-01-30,76365,37
2009-01-31,76366,36
2009-02-01,76367,63
2009-02-02,76368,49
2009-02-03,76369,38
2009-02-04,76370,38
2009-02-05,76371,24
2009-02-06,76372,45
2009-02-07,76373,65
2009-02-08,76374,63
2009-02-09,76375,53
2009-02-10,76376,54
2009-02-11,76377,68
2009-02-12,76378,54
2009-02-13,76379,48
2009-02-14,76380,47
2009-02-15,76381,42
2009-02-16,76382,37
2009-02-17,76383,41
2009-02-18,76384,47
2009-02-19,76385,44
2009-02-20,76386,34
2009-02-21,76387,45
2009-02-22,76388,38
2009-02-23,76389,38
2009-02-24,76390,39
2009-02-25,76391,50
2009-02-26,76392,62
2009-02-27,76393,64
2009-02-28,76394,36
2009-03-01,76395,37
2009-03-02,76396,28
2009-03-03,76397,32
2009-03-04,76398,41
2009-03-05,76399,55
2009-03-06,76400,72
2009-03-07,76401,73
2009-03-08,76402,75
2009-03-09,76403,64
2009-03-10,76404,64
2009-03-11,76405,73
2009-03-12,76406,45
2009-03-13,76407,45
2009-03-14,76408,44
2009-03-15,76409,43
2009-03-16,76410,48
2009-03-17,76411,53
2009-03-18,76412,68
2009-03-19,76413,57
2009-03-20,76414,47
2009-03-21,76415,48
2009-03-22,76416,62
2009-03-23,76417,56
2009-03-24,76418,47
2009-03-25,76419,49
2009-03-26,76420,48
2009-03-27,76421,56
2009-03-28,76422,51
2009-03-29,76423,68
2009-03-30,76424,58
2009-03-31,76425,62
2009-04-01,76426,58
2009-04-02,76427,57
2009-04-03,76428,67
2009-04-04,76429,62
2009-04-05,76430,71
2009-04-06,76431,60
2009-04-07,76432,42
2009-04-08,76433,54
2009-04-09,76434,62
2009-04-10,76435,67
2009-04-11,76436,57
2009-04-12,76437,56
2009-04-13,76438,52
2009-04-14,76439,46
2009-04-15,76440,47
2009-04-16,76441,63
2009-04-17,76442,75
2009-04-18,76443,80
2009-04-19,76444,73
2009-04-20,76445,73
2009-04-21,76446,62
2009-04-22,76447,62
2009-04-23,76448,64
2009-04-24,76449,78
2009-04-25,76450,72
2009-04-26,76451,93
2009-04-27,76452,91
2009-04-28,76453,88
2009-04-29,76454,58
2009-04-30,76455,60
2009-05-01,76456,75
2009-05-02,76457,65
2009-05-03,76458,55
2009-05-04,76459,55
2009-05-05,76460,58
2009-05-06,76461,70
2009-05-07,76462,72
2009-05-08,76463,77
2009-05-09,76464,81
2009-05-10,76465,72
2009-05-11,76466,65
2009-05-12,76467,68
2009-05-13,76468,70
2009-05-14,76469,77
2009-05-15,76470,78
2009-05-16,76471,78
2009-05-17,76472,62
2009-05-18,76473,64
2009-05-19,76474,70
2009-05-20,76475,76
2009-05-21,76476,80
2009-05-22,76477,84
2009-05-23,76478,85
2009-05-24,76479,81
2009-05-25,76480,85
2009-05-26,76481,60
2009-05-27,76482,68
2009-05-28,76483,77
2009-05-29,76484,82
2009-05-30,76485,80
2009-05-31,76486,79
2009-08-01,76548,84
2009-08-02,76549,83
2009-08-03,76550,82
2009-08-04,76551,86
2009-08-05,76552,85
2009-08-06,76553,85
2009-08-07,76554,81
2009-08-08,76555,84
2009-08-09,76556,93
2009-08-10,76557,91
2009-08-11,76558,88
2009-08-12,76559,83
2009-08-13,76560,85
2009-08-14,76561,85
2009-08-15,76562,87
2009-08-16,76563,89
2009-08-17,76564,90
2009-08-18,76565,91
2009-08-19,76566,87
2009-08-20,76567,91
2009-08-21,76568,91
2009-08-22,76569,91
2009-08-23,76570,84
2009-08-24,76571,84
2009-08-25,76572,85
2009-08-26,76573,91
2009-08-27,76574,90
2009-08-28,76575,76
2009-08-29,76576,87
2009-08-30,76577,83
2009-08-31,76578,76
2009-09-01,76579,76
2009-09-02,76580,74
2009-09-03,76581,78
2009-09-04,76582,84
2009-09-05,76583,83
2009-09-06,76584,80
2009-09-07,76585,74
2009-09-08,76586,75
2009-09-09,76587,77
2009-09-10,76588,72
2009-09-11,76589,70
2009-09-12,76590,74
2009-09-13,76591,86
2009-09-14,76592,85
2009-09-15,76593,85
2009-09-16,76594,76
2009-09-17,76595,61
2009-09-18,76596,83
2009-09-19,76597,75
2009-09-20,76598,74
2009-09-21,76599,76
2009-09-22,76600,75
2009-09-23,76601,87
2009-09-24,76602,88
2009-09-25,76603,71
2009-09-26,76604,59
2009-09-27,76605,76
2009-09-28,76606,76
2009-09-29,76607,63
2009-09-30,76608,63
2009-10-01,76609,67
2009-10-02,76610,65
2009-10-03,76611,75
2009-10-04,76612,69
2009-10-05,76613,71
2009-10-06,76614,67
2009-10-07,76615,67
2009-10-08,76616,70
2009-10-09,76617,85
2009-10-10,76618,66
2009-10-11,76619,68
2009-10-12,76620,52
2009-10-13,76621,65
2009-10-14,76622,46
2009-10-15,76623,44
2009-10-16,76624,41
2009-10-17,76625,42
2009-10-18,76626,51
2009-10-19,76627,60
2009-10-20,76628,73
2009-10-21,76629,75
2009-10-22,76630,77
2009-10-23,76631,79
2009-10-24,76632,72
2009-10-25,76633,64
2009-10-26,76634,62
2009-10-27,76635,55
2009-10-28,76636,66
2009-10-29,76637,65
2009-10-30,76638,59
2009-10-31,76639,75
2009-11-01,76640,57
2009-11-02,76641,61
2009-11-03,76642,63
2009-11-04,76643,51
2009-11-05,76644,54
2009-11-06,76645,52
2009-11-07,76646,61
2009-11-08,76647,75
2009-11-09,76648,71
2009-11-10,76649,66
2009-11-11,76650,45
2009-11-12,76651,50
2009-11-13,76652,53
2009-11-14,76653,58
2009-11-15,76654,71
2009-11-16,76655,67
2009-11-17,76656,54
2009-11-18,76657,52
2009-11-19,76658,53
2009-11-20,76659,58
2009-11-21,76660,54
2009-11-22,76661,54
2009-11-23,76662,45
2009-11-24,76663,50
2009-11-25,76664,57
2009-11-26,76665,53
2009-11-27,76666,45
2009-11-28,76667,53
2009-11-29,76668,58
2009-11-30,76669,53
2010-04-01,76791,78
2010-04-02,76792,79
2010-04-03,76793,76
2010-04-04,76794,75
2010-04-05,76795,85
2010-04-06,76796,91
2010-04-07,76797,90
2010-04-08,76798,81
2010-04-09,76799,54
2010-04-10,76800,68
2010-04-11,76801,78
2010-04-12,76802,70
2010-04-13,76803,50
2010-04-14,76804,60
2010-04-15,76805,77
2010-04-16,76806,80
2010-04-17,76807,61
2010-04-18,76808,56
2010-04-19,76809,67
2010-04-20,76810,66
2010-04-21,76811,61
2010-04-22,76812,72
2010-04-23,76813,75
2010-04-24,76814,60
2010-04-25,76815,77
2010-04-26,76816,77
2010-04-27,76817,60
2010-04-28,76818,51
2010-04-29,76819,73
2010-04-30,76820,85
2010-05-01,76821,87
2010-05-02,76822,83
2010-05-03,76823,83
2010-05-04,76824,80
2010-05-05,76825,81
2010-05-07,76827,75
2010-05-08,76828,72
2010-05-09,76829,60
2010-05-10,76830,67
2010-05-11,76831,55
2010-05-12,76832,78
2010-05-13,76833,60
2010-05-14,76834,95
2010-05-15,76835,81
2010-05-16,76836,72
2010-05-17,76837,56
2010-05-18,76838,55
2010-05-19,76839,61
2010-05-20,76840,81
2010-05-21,76841,82
2010-05-22,76842,63
2010-05-23,76843,73
2010-05-24,76844,75
2010-05-25,76845,77
2010-05-26,76846,87
2010-05-27,76847,92
2010-05-28,76848,78
2010-05-29,76849,80
2010-05-30,76850,88
2010-05-31,76851,89
2010-07-01,76882,81
2010-07-02,76883,81
2010-07-03,76884,87
2010-07-04,76885,97
2010-07-05,76886,98
2010-07-06,76887,99
2010-07-07,76888,101
2010-07-08,76889,97
2010-07-09,76890,89
2010-07-10,76891,88
2010-07-11,76892,91
2010-07-12,76893,81
2010-07-13,76894,85
2010-07-14,76895,89
2010-07-15,76896,89
2010-07-17,76898,91
2010-07-18,76899,91
2010-07-19,76900,92
2010-07-20,76901,89
2010-07-21,76902,89
2010-07-22,76903,96
2010-07-23,76904,99
2010-07-24,76905,100
2010-07-25,76906,99
2010-07-26,76907,91
2010-07-27,76908,85
2010-07-28,76909,96
2010-07-29,76910,95
2010-07-30,76911,87
2010-07-31,76912,85
2010-09-01,76944,95
2010-09-02,76945,95
2010-09-03,76946,95
2010-09-04,76947,78
2010-09-05,76948,80
2010-09-06,76949,83
2010-09-07,76950,91
2010-09-08,76951,89
2010-09-09,76952,78
2010-09-10,76953,74
2010-09-11,76954,77
2010-09-12,76955,81
2010-09-13,76956,87
2010-09-14,76957,87
2010-09-15,76958,87
2010-09-16,76959,77
2010-09-17,76960,77
2010-09-18,76961,80
2010-09-19,76962,87
2010-09-20,76963,81
2010-09-21,76964,79
2010-09-22,76965,96
2010-09-23,76966,94
2010-09-24,76967,95
2010-09-25,76968,85
2010-09-26,76969,69
2010-09-27,76970,70
2010-09-28,76971,77
2010-09-29,76972,63
2010-09-30,76973,74
2011-01-01,77066,55
2011-01-02,77067,49
2011-01-03,77068,49
2011-01-04,77069,47
2011-01-05,77070,40
2011-01-06,77071,38
2011-01-07,77072,33
2011-01-08,77073,26
2011-01-09,77074,29
2011-01-10,77075,33
2011-01-11,77076,29
2011-01-12,77077,30
2011-01-13,77078,32
2011-01-14,77079,36
2011-01-15,77080,44
2011-01-16,77081,37
2011-01-17,77082,31
2011-01-18,77083,37
2011-01-19,77084,47
2011-01-20,77085,36
2011-01-21,77086,29
2011-01-22,77087,26
2011-01-23,77088,27
2011-01-24,77089,32
2011-01-25,77090,49
2011-01-26,77091,32
2011-01-27,77092,36
2011-01-28,77093,35
2011-01-29,77094,36
2011-01-30,77095,43
2011-01-31,77096,28
2011-02-01,77097,40
2011-02-02,77098,52
2011-02-03,77099,52
2011-02-04,77100,41
2011-02-05,77101,42
2011-02-06,77102,46
2011-02-07,77103,44
2011-02-08,77104,33
2011-02-09,77105,31
2011-02-10,77106,34
2011-02-11,77107,45
2011-02-12,77108,42
2011-02-13,77109,57
2011-02-14,77110,62
2011-02-15,77111,48
2011-02-16,77112,58
2011-02-17,77113,71
2011-02-18,77114,72
2011-02-19,77115,54
2011-02-20,77116,47
2011-02-21,77117,38
2011-02-22,77118,38
2011-02-23,77119,44
2011-02-24,77120,44
2011-02-25,77121,64
2011-02-26,77122,44
2011-02-27,77123,63
2011-02-28,77124,65
2011-03-01,77125,46
2011-03-02,77126,60
2011-03-03,77127,38
2011-03-04,77128,49
2011-03-05,77129,57
2011-03-06,77130,54
2011-03-07,77131,49
2011-03-08,77132,49
2011-03-09,77133,49
2011-03-10,77134,56
2011-03-11,77135,44
2011-03-12,77136,68
2011-03-13,77137,57
2011-03-14,77138,52
2011-03-15,77139,46
2011-03-16,77140,55
2011-03-17,77141,66
2011-03-18,77142,78
2011-03-19,77143,61
2011-03-20,77144,53
2011-03-21,77145,74
2011-03-22,77146,64
2011-03-23,77147,64
2011-03-24,77148,44
2011-03-25,77149,44
2011-03-26,77150,46
2011-03-27,77151,43
2011-03-28,77152,49
2011-03-29,77153,53
2011-03-30,77154,45
2011-03-31,77155,42
2011-04-01,77156,46
2011-04-02,77157,48
2011-04-03,77158,57
2011-04-04,77159,85
2011-04-05,77160,51
2011-04-06,77161,64
2011-04-07,77162,68
2011-04-08,77163,48
2011-04-09,77164,48
2011-04-10,77165,65
2011-04-11,77166,86
2011-04-12,77167,57
2011-04-13,77168,56
2011-04-14,77169,71
2011-04-15,77170,67
2011-04-16,77171,89
2011-04-17,77172,67
2011-04-18,77173,75
2011-04-19,77174,62
2011-04-20,77175,83
2011-04-21,77176,63
2011-04-22,77177,45
2011-04-23,77178,76
2011-04-24,77179,80
2011-04-25,77180,85
2011-04-26,77181,82
2011-04-27,77182,80
2011-04-28,77183,76
2011-04-29,77184,63
2011-04-30,77185,68
2011-05-12,77197,76
2011-05-13,77198,73
2011-05-14,77199,66
2011-05-15,77200,68
2011-05-16,77201,73
2011-05-17,77202,73
2011-05-18,77203,63
2011-05-19,77204,70
2011-05-20,77205,70
2011-05-21,77206,73
2011-05-22,77207,81
2011-05-23,77208,79
2011-05-24,77209,78
2011-05-25,77210,83
2011-05-26,77211,83
2011-05-27,77212,89
2011-05-28,77213,80
2011-05-29,77214,81
2011-05-30,77215,85
2011-05-31,77216,95
2011-06-01,77217,94
2011-06-02,77218,93
2011-06-03,77219,86
2011-06-04,77220,79
2011-06-05,77221,85
2011-06-06,77222,80
2011-06-07,77223,86
2011-06-08,77224,86
2011-06-09,77225,96
2011-06-10,77226,95
2011-06-11,77227,90
2011-06-12,77228,85
2011-06-13,77229,88
2011-06-14,77230,77
2011-06-15,77231,73
2011-06-16,77232,79
2011-06-17,77233,76
2011-06-18,77234,85
2011-06-19,77235,83
2011-06-20,77236,79
2011-06-21,77237,77
2011-06-22,77238,90
2011-06-23,77239,85
2011-06-24,77240,85
2011-06-25,77241,81
2011-06-26,77242,80
2011-06-27,77243,79
2011-06-28,77244,79
2011-06-29,77245,91
2011-06-30,77246,85
2011-07-01,77247,84
2011-07-02,77248,89
2011-07-03,77249,90
2011-07-04,77250,94
2011-07-05,77251,84
2011-07-06,77252,90
2011-07-07,77253,93
2011-07-08,77254,92
2011-07-09,77255,81
2011-07-10,77256,89
2011-07-11,77257,87
2011-07-12,77258,94
2011-07-13,77259,94
2011-07-14,77260,88
2011-07-15,77261,82
2011-07-16,77262,79
2011-07-17,77263,82
2011-07-18,77264,86
2011-07-19,77265,92
2011-07-20,77266,94
2011-07-21,77267,93
2011-07-22,77268,101
2011-07-23,77269,103
2011-07-24,77270,97
2011-07-25,77271,93
2011-07-26,77272,91
2011-07-27,77273,95
2011-07-28,77274,93
2011-07-29,77275,92
2011-07-30,77276,99
2011-07-31,77277,96
2011-08-01,77278,96
2011-08-02,77279,95
2011-08-03,77280,95
2011-08-04,77281,77
2011-08-05,77282,86
2011-08-06,77283,84
2011-08-07,77284,80
2011-08-08,77285,91
2011-08-09,77286,91
2011-08-10,77287,89
2011-08-11,77288,87
2011-08-12,77289,86
2011-08-13,77290,86
2011-08-14,77291,82
2011-08-15,77292,87
2011-08-16,77293,81
2011-08-17,77294,89
2011-08-18,77295,86
2011-08-19,77296,89
2011-08-20,77297,86
2011-08-21,77298,88
2011-08-22,77299,88
2011-08-23,77300,83
2011-08-24,77301,81
2011-08-25,77302,86
2011-08-26,77303,86
2011-08-27,77304,86
2011-08-28,77305,87
2011-08-29,77306,85
2011-08-30,77307,73
2011-08-31,77308,81
2011-09-01,77309,83
2011-09-02,77310,79
2011-09-03,77311,77
2011-09-04,77312,84
2011-09-05,77313,88
2011-09-06,77314,73
2011-09-07,77315,60
2011-09-08,77316,66
2011-09-09,77317,71
2011-09-10,77318,81
2011-09-11,77319,83
2011-09-12,77320,84
2011-09-13,77321,81
2011-09-14,77322,83
2011-09-15,77323,86
2011-09-16,77324,68
2011-09-17,77325,63
2011-09-18,77326,60
2011-09-19,77327,67
2011-09-20,77328,61
2011-09-21,77329,76
2011-09-22,77330,74
2011-09-23,77331,80
2011-09-24,77332,71
2011-09-25,77333,76
2011-09-26,77334,77
2011-09-27,77335,79
2011-09-28,77336,81
2011-09-29,77337,76
2011-09-30,77338,73
2011-10-01,77339,71
2011-10-02,77340,49
2011-10-03,77341,48
2011-10-04,77342,49
2011-10-05,77343,63
2011-10-06,77344,74
2011-10-07,77345,68
2011-10-08,77346,73
2011-10-09,77347,73
2011-10-10,77348,78
2011-10-11,77349,73
2011-10-12,77350,67
2011-10-13,77351,60
2011-10-14,77352,64
2011-10-18,77356,74
2011-10-19,77357,72
2011-10-20,77358,62
2011-10-21,77359,58
2011-10-22,77360,53
2011-10-23,77361,59
2011-10-24,77362,63
2011-10-25,77363,64
2011-10-26,77364,69
2011-10-27,77365,65
2011-10-28,77366,69
2011-10-29,77367,48
2011-10-30,77368,35
2011-10-31,77369,51
2011-11-01,77370,52
2011-11-02,77371,58
2011-11-03,77372,62
2011-11-04,77373,65
2011-11-05,77374,57
2011-11-06,77375,50
2011-11-07,77376,57
2011-11-08,77377,67
2011-11-09,77378,69
2011-11-10,77379,66
2011-11-11,77380,66
2011-11-12,77381,45
2011-11-13,77382,64
2011-11-14,77383,63
2011-11-15,77384,73
2011-11-16,77385,59
2011-11-17,77386,56
2011-11-18,77387,43
2011-11-19,77388,45
2011-11-20,77389,54
2011-11-21,77390,59
2011-11-22,77391,55
2011-11-23,77392,50
2011-11-24,77393,57
2011-11-25,77394,61
2011-11-26,77395,67
2011-11-27,77396,65
2011-11-28,77397,70
2011-11-29,77398,70
2011-11-30,77399,60
2011-12-01,77400,45
2011-12-02,77401,53
2011-12-03,77402,60
2011-12-04,77403,48
2011-12-05,77404,55
2011-12-06,77405,64
2011-12-07,77406,59
2011-12-08,77407,51
2011-12-09,77408,51
2011-12-10,77409,51
2011-12-11,77410,44
2011-12-12,77411,40
2011-12-13,77412,44
2011-12-14,77413,52
2011-12-15,77414,49
2011-12-16,77415,62
2011-12-17,77416,43
2011-12-18,77417,37
2011-12-19,77418,41
2011-12-20,77419,54
2011-12-21,77420,52
2011-12-22,77421,57
2011-12-23,77422,57
2011-12-24,77423,48
2011-12-25,77424,48
2011-12-26,77425,50
2011-12-27,77426,47
2011-12-29,77428,40
2011-12-30,77429,38
2011-12-31,77430,54
2012-01-01,77431,54
2012-01-02,77432,55
2012-01-03,77433,37
2012-01-04,77434,29
2012-01-05,77435,29
2012-01-06,77436,47
2012-01-07,77437,63
2012-01-08,77438,63
2012-01-09,77439,49
2012-01-10,77440,37
2012-01-11,77441,52
2012-01-12,77442,41
2012-01-13,77443,57
2012-01-14,77444,34
2012-01-15,77445,34
2012-01-16,77446,34
2012-01-17,77447,43
2012-01-18,77448,61
2012-01-19,77449,38
2012-01-20,77450,39
2012-01-21,77451,28
2012-01-22,77452,31
2012-01-23,77453,35
2012-01-24,77454,47
2012-01-25,77455,57
2012-01-26,77456,49
2012-01-27,77457,46
2012-01-28,77458,60
2012-01-29,77459,54
2012-01-30,77460,46
2012-01-31,77461,46
2012-02-01,77462,67
2012-02-02,77463,64
2012-02-03,77464,57
2012-02-04,77465,52
2012-02-05,77466,40
2012-02-06,77467,40
2012-02-07,77468,51
2012-02-08,77469,55
2012-02-09,77470,35
2012-02-10,77471,46
2012-02-11,77472,46
2012-02-12,77473,37
2012-02-13,77474,28
2012-02-14,77475,48
2012-02-15,77476,50
2012-02-16,77477,53
2012-02-17,77478,46
2012-02-18,77479,52
2012-02-19,77480,61
2012-02-20,77481,41
2012-02-21,77482,50
2012-02-22,77483,50
2012-02-23,77484,59
2012-02-24,77485,64
2012-02-25,77486,58
2012-02-26,77487,40
2012-02-27,77488,48
2012-02-28,77489,65
2012-02-29,77490,55
2012-03-01,77491,53
2012-03-02,77492,64
2012-03-03,77493,52
2012-03-04,77494,58
2012-03-05,77495,42
2012-03-06,77496,42
2012-03-07,77497,49
2012-03-08,77498,68
2012-03-09,77499,68
2012-03-10,77500,55
2012-03-11,77501,49
2012-03-12,77502,65
2012-03-13,77503,71
2012-03-14,77504,79
2012-03-15,77505,81
2012-03-16,77506,82
2012-03-17,77507,66
2012-03-18,77508,75
2012-03-19,77509,68
2012-03-20,77510,75
2012-03-22,77512,64
2012-03-23,77513,79
2012-03-24,77514,80
2012-03-25,77515,62
2012-03-26,77516,60
2012-03-27,77517,58
2012-03-28,77518,57
2012-03-29,77519,79
2012-03-30,77520,64
2012-03-31,77521,57
2012-04-01,77522,68
2012-04-02,77523,65
2012-04-03,77524,65
2012-04-04,77525,71
2012-04-05,77526,78
2012-04-06,77527,62
2012-04-07,77528,64
2012-04-08,77529,66
2012-04-09,77530,70
2012-04-10,77531,63
2012-04-11,77532,63
2012-04-12,77533,51
2012-04-13,77534,59
2012-04-14,77535,68
2012-04-15,77536,73
2012-04-16,77537,83
2012-04-17,77538,88
2012-04-18,77539,72
2012-04-19,77540,52
2012-04-20,77541,68
2012-04-21,77542,70
2012-04-22,77543,77
2012-04-23,77544,49
2012-04-24,77545,46
2012-04-25,77546,60
2012-04-26,77547,70
2012-04-27,77548,70
2012-04-28,77549,61
2012-04-29,77550,55
2012-04-30,77551,74
2012-05-01,77552,63
2012-05-02,77553,85
2012-05-03,77554,80
2012-05-04,77555,88
2012-05-05,77556,82
2012-05-06,77557,78
2012-05-07,77558,78
2012-05-08,77559,69
2012-05-09,77560,70
2012-05-10,77561,74
2012-05-11,77562,65
2012-05-12,77563,73
2012-05-13,77564,75
2012-05-14,77565,78
2012-05-15,77566,64
2012-05-16,77567,78
2012-05-17,77568,84
2012-05-18,77569,73
2012-05-19,77570,75
2012-05-20,77571,82
2012-05-21,77572,82
2012-05-22,77573,70
2012-05-23,77574,76
2012-05-24,77575,79
2012-05-25,77576,79
2012-05-26,77577,84
2012-05-27,77578,87
2012-05-28,77579,87
2012-05-29,77580,90
2012-05-30,77581,88
2012-05-31,77582,86
2012-06-01,77583,86
2012-06-02,77584,78
2012-06-03,77585,78
2012-06-04,77586,78
2012-06-05,77587,75
2012-06-06,77588,66
2012-06-07,77589,73
2012-06-08,77590,82
2012-06-09,77591,84
2012-06-10,77592,90
2012-06-11,77593,90
2012-06-12,77594,87
2012-06-13,77595,82
2012-06-14,77596,81
2012-06-15,77597,79
2012-06-16,77598,78
2012-06-17,77599,77
2012-06-18,77600,77
2012-06-19,77601,68
2012-06-20,77602,88
2012-06-21,77603,94
2012-06-22,77604,93
2012-06-23,77605,91
2012-06-24,77606,88
2012-06-25,77607,86
2012-06-26,77608,84
2012-06-27,77609,79
2012-06-28,77610,87
2012-06-29,77611,93
2012-06-30,77612,103
2012-07-01,77613,95
2012-07-02,77614,96
2012-07-03,77615,92
2012-07-04,77616,95
2012-07-05,77617,99
2012-07-06,77618,98
2012-07-07,77619,97
2012-07-08,77620,101
2012-07-09,77621,100
2012-07-10,77622,83
2012-07-11,77623,89
2012-07-12,77624,85
2012-07-13,77625,83
2012-07-14,77626,79
2012-07-15,77627,83
2012-07-16,77628,92
2012-07-17,77629,94
2012-07-18,77630,97
2012-07-19,77631,97
2012-07-20,77632,93
2012-07-21,77633,79
2012-07-22,77634,69
2012-07-23,77635,82
2012-07-24,77636,86
2012-07-25,77637,87
2012-07-26,77638,85
2012-07-27,77639,97
2012-07-29,77641,96
2012-07-30,77642,88
2012-07-31,77643,87
2012-08-01,77644,86
2012-08-02,77645,85
2012-08-03,77646,90
2012-08-04,77647,88
2012-08-05,77648,89
2012-08-06,77649,89
2012-08-07,77650,88
2012-08-08,77651,86
2012-08-09,77652,91
2012-08-10,77653,89
2012-08-11,77654,84
2012-08-12,77655,86
2012-08-13,77656,84
2012-08-14,77657,85
2012-08-15,77658,84
2012-08-16,77659,82
2012-08-17,77660,86
2012-08-18,77661,88
2012-08-19,77662,83
2012-08-20,77663,72
2012-08-21,77664,76
2012-08-22,77665,81
2012-08-23,77666,82
2012-08-24,77667,85
2012-08-25,77668,83
2012-08-26,77669,77
2012-08-27,77670,77
2012-08-28,77671,88
2012-08-29,77672,89
2012-08-30,77673,86
2012-08-31,77674,86
2012-09-01,77675,94
2012-09-02,77676,90
